step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,orig_balance_change,dest_balance_change
11,CASH_OUT,174928.4,C1353955470,121112.0,0.0,C1991274064,276477.77,451406.16,0.0,0.0,121112.0,174928.38999999996
11,CASH_OUT,72731.05,C1713350543,10172.0,0.0,C1612892904,0.0,72731.05,0.0,0.0,10172.0,72731.05
11,PAYMENT,7195.88,C1537211645,39791.0,32595.12,M1889154162,0.0,0.0,0.0,0.0,7195.880000000001,0.0
11,CASH_IN,526696.57,C1033934119,37677.0,564373.57,C1423696633,1340300.19,908058.53,0.0,0.0,-526696.57,-432241.6599999999
11,PAYMENT,19534.59,C647528131,19467.0,0.0,M38012665,0.0,0.0,0.0,0.0,19467.0,0.0
11,CASH_OUT,5709.81,C593271655,5070.0,0.0,C2024005893,725569.8,731279.61,0.0,0.0,5070.0,5709.8099999999395
11,CASH_IN,259340.6,C451689350,871484.62,1130825.22,C1906155222,264550.25,5209.66,0.0,0.0,-259340.59999999998,-259340.59
11,PAYMENT,19917.4,C2145853566,1130825.22,1110907.82,M1572242101,0.0,0.0,0.0,0.0,19917.399999999907,0.0
11,PAYMENT,11778.74,C452378055,1110907.82,1099129.08,M1631421716,0.0,0.0,0.0,0.0,11778.73999999999,0.0
11,PAYMENT,15738.16,C656387485,31690.0,15951.84,M1322590433,0.0,0.0,0.0,0.0,15738.16,0.0
11,TRANSFER,1358566.47,C1633858681,15951.84,0.0,C898219424,1361844.27,2995288.04,0.0,0.0,15951.84,1633443.77
11,CASH_OUT,610347.73,C1819973732,10359.0,0.0,C1029211742,2636477.78,3246825.5,0.0,0.0,10359.0,610347.7200000002
11,CASH_IN,62837.45,C919843635,96438.0,159275.45,C1757748273,0.0,0.0,0.0,0.0,-62837.45000000001,0.0
11,CASH_OUT,394692.95,C1374048032,1098.0,0.0,C1632716597,78634.85,473327.81,0.0,0.0,1098.0,394692.95999999996
11,CASH_OUT,615447.4,C634644505,0.0,0.0,C1918234480,4659950.91,5275398.3,0.0,0.0,0.0,615447.3899999997
11,TRANSFER,1308507.01,C491974015,332333.2,0.0,C1568958326,368528.66,1677035.67,0.0,0.0,332333.2,1308507.01
11,PAYMENT,17017.29,C917737421,0.0,0.0,M1439648116,0.0,0.0,0.0,0.0,0.0,0.0
11,PAYMENT,4768.89,C1877405940,109718.82,104949.93,M1700118882,0.0,0.0,0.0,0.0,4768.890000000014,0.0
11,PAYMENT,11357.71,C1337124834,104949.93,93592.22,M1612284809,0.0,0.0,0.0,0.0,11357.709999999992,0.0
11,PAYMENT,29584.23,C950058542,93592.22,64007.99,M1932863113,0.0,0.0,0.0,0.0,29584.230000000003,0.0
11,CASH_OUT,205330.96,C727732986,13305.0,0.0,C202673808,454160.53,659491.49,0.0,0.0,13305.0,205330.95999999996
11,CASH_OUT,8122.01,C130648532,10432.0,2309.99,C1139303866,407852.13,415974.14,0.0,0.0,8122.01,8122.010000000009
11,CASH_OUT,119418.31,C975509197,62820.0,0.0,C1015710531,4726.45,172026.74,0.0,0.0,62820.0,167300.28999999998
11,CASH_OUT,248333.77,C1627287150,39796.0,0.0,C446008618,0.0,375992.93,0.0,0.0,39796.0,375992.93
11,CASH_IN,531218.16,C1235228425,58884.87,590103.03,C320599670,0.0,0.0,0.0,0.0,-531218.16,0.0
11,PAYMENT,2210.54,C40673472,590103.03,587892.48,M275602750,0.0,0.0,0.0,0.0,2210.5500000000466,0.0
11,PAYMENT,20241.38,C57920579,484.0,0.0,M1252170619,0.0,0.0,0.0,0.0,484.0,0.0
11,CASH_IN,114627.38,C758077519,138608.0,253235.38,C902474572,2313560.35,2198932.97,0.0,0.0,-114627.38,-114627.37999999989
11,CASH_OUT,294080.6,C1473340537,349.0,0.0,C1119564849,1256917.72,1550998.32,0.0,0.0,349.0,294080.6000000001
11,PAYMENT,28430.85,C1256045332,859.0,0.0,M351967351,0.0,0.0,0.0,0.0,859.0,0.0
11,CASH_OUT,36958.13,C1136674695,38766.0,1807.87,C1436838899,0.0,36958.13,0.0,0.0,36958.13,36958.13
11,PAYMENT,5815.89,C527307050,50249.0,44433.11,M944508104,0.0,0.0,0.0,0.0,5815.889999999999,0.0
11,PAYMENT,8787.11,C2016744086,61711.0,52923.89,M965254760,0.0,0.0,0.0,0.0,8787.11,0.0
11,PAYMENT,2235.91,C1442856754,30006.0,27770.09,M242373494,0.0,0.0,0.0,0.0,2235.91,0.0
11,CASH_OUT,346734.29,C1577275788,7494.0,0.0,C987813404,82685.86,429420.15,0.0,0.0,7494.0,346734.29000000004
11,CASH_OUT,219272.49,C587591674,0.0,0.0,C915791536,701876.98,921149.47,0.0,0.0,0.0,219272.49
11,CASH_OUT,44451.14,C1957408007,530.0,0.0,C1013697111,26978.0,71429.14,0.0,0.0,530.0,44451.14
11,PAYMENT,2791.05,C1759426823,40572.0,37780.95,M747965089,0.0,0.0,0.0,0.0,2791.050000000003,0.0
11,TRANSFER,445117.35,C543382262,70746.0,0.0,C398886042,0.0,445117.35,0.0,0.0,70746.0,445117.35
11,CASH_OUT,228572.63,C151586920,1946.0,0.0,C1708183629,0.0,228572.63,0.0,0.0,1946.0,228572.63
11,PAYMENT,7077.18,C344100559,0.0,0.0,M273043196,0.0,0.0,0.0,0.0,0.0,0.0
11,CASH_OUT,468847.44,C717755112,204655.0,0.0,C705811030,2066.0,470936.3,0.0,0.0,204655.0,468870.3
11,CASH_OUT,147918.21,C1799558545,4073362.66,3925444.46,C1861608554,163443.19,311361.39,0.0,0.0,147918.2000000002,147918.2
11,PAYMENT,16698.53,C1807157952,3925444.46,3908745.93,M1235519716,0.0,0.0,0.0,0.0,16698.529999999795,0.0
11,PAYMENT,32095.41,C596745322,12197.0,0.0,M1351481876,0.0,0.0,0.0,0.0,12197.0,0.0
11,CASH_OUT,291222.89,C54467535,422568.0,131345.11,C562687950,12437.4,215733.62,0.0,0.0,291222.89,203296.22
11,PAYMENT,30800.4,C1848725732,11618.0,0.0,M1097659268,0.0,0.0,0.0,0.0,11618.0,0.0
11,CASH_IN,88209.89,C2114907367,39297.51,127507.4,C295372946,30127.25,0.0,0.0,0.0,-88209.88999999998,-30127.25
11,PAYMENT,5838.28,C85225866,127507.4,121669.12,M1640413116,0.0,0.0,0.0,0.0,5838.279999999999,0.0
11,PAYMENT,4651.37,C1200658643,121669.12,117017.75,M1315978514,0.0,0.0,0.0,0.0,4651.369999999995,0.0
11,CASH_IN,354805.31,C1749978487,291016.79,645822.1,C76652308,198180.61,0.0,0.0,0.0,-354805.31,-198180.61
11,CASH_OUT,103597.41,C1013038229,645822.1,542224.69,C436974042,105611.0,209208.41,0.0,0.0,103597.41000000003,103597.41
11,PAYMENT,23511.97,C2138373578,50874.0,27362.03,M807655323,0.0,0.0,0.0,0.0,23511.97,0.0
11,CASH_OUT,199742.77,C748339677,18562.0,0.0,C612216079,191931.36,325261.99,0.0,0.0,18562.0,133330.63
11,PAYMENT,35883.91,C497960399,14048.0,0.0,M1164734749,0.0,0.0,0.0,0.0,14048.0,0.0
11,PAYMENT,5236.32,C1809705252,20992.0,15755.68,M288577963,0.0,0.0,0.0,0.0,5236.32,0.0
11,CASH_OUT,563100.82,C2128406143,3596.0,0.0,C1948036585,0.0,1140004.0,0.0,0.0,3596.0,1140004.0
11,PAYMENT,36228.83,C1478399008,50201.0,13972.17,M1544471246,0.0,0.0,0.0,0.0,36228.83,0.0
11,PAYMENT,17718.34,C1467688677,20335.0,2616.66,M1309531499,0.0,0.0,0.0,0.0,17718.34,0.0
11,PAYMENT,8981.96,C1646194462,0.0,0.0,M1219250465,0.0,0.0,0.0,0.0,0.0,0.0
11,TRANSFER,787185.59,C1181618911,0.0,0.0,C218193338,1540567.83,2327753.42,0.0,0.0,0.0,787185.5899999999
11,PAYMENT,3050.35,C1713928700,20445.0,17394.65,M1943739448,0.0,0.0,0.0,0.0,3050.3499999999985,0.0
11,PAYMENT,18157.94,C1502918179,287.0,0.0,M1868218148,0.0,0.0,0.0,0.0,287.0,0.0
11,PAYMENT,36865.47,C1243143338,0.0,0.0,M1636381453,0.0,0.0,0.0,0.0,0.0,0.0
11,PAYMENT,10881.92,C500212913,12563.0,1681.08,M659131312,0.0,0.0,0.0,0.0,10881.92,0.0
11,CASH_OUT,446707.67,C725151359,1681.08,0.0,C480105053,465856.84,912564.5,0.0,0.0,1681.08,446707.66
11,CASH_OUT,290146.28,C58827086,0.0,0.0,C781593836,681149.25,1091094.21,0.0,0.0,0.0,409944.95999999996
11,CASH_OUT,295006.17,C460089507,0.0,0.0,C982891593,3711218.03,4336068.85,0.0,0.0,0.0,624850.8199999998
11,CASH_OUT,30153.08,C1888707701,0.0,0.0,C747330421,921687.25,951840.33,0.0,0.0,0.0,30153.079999999958
11,CASH_OUT,85154.26,C473184014,0.0,0.0,C141316671,4293376.06,4378530.32,0.0,0.0,0.0,85154.26000000071
11,CASH_OUT,97548.5,C305233431,0.0,0.0,C375909215,1127084.93,1232487.82,0.0,0.0,0.0,105402.89000000013
11,CASH_OUT,221835.76,C1793074562,0.0,0.0,C943491276,239380.99,461216.75,0.0,0.0,0.0,221835.76
11,CASH_OUT,26668.45,C29049959,0.0,0.0,C1005928818,715838.62,742507.07,0.0,0.0,0.0,26668.449999999953
11,CASH_OUT,37635.9,C1007324953,0.0,0.0,C409975763,787351.62,824987.52,0.0,0.0,0.0,37635.90000000002
11,CASH_OUT,54673.75,C626167625,0.0,0.0,C1567038734,2984935.54,3039609.28,0.0,0.0,0.0,54673.73999999976
11,CASH_OUT,58048.0,C1316315732,0.0,0.0,C599893207,1867402.45,2911228.45,0.0,0.0,0.0,1043826.0000000002
11,TRANSFER,528669.14,C355897217,38896.0,0.0,C11900832,3042495.93,3571165.07,0.0,0.0,38896.0,528669.1399999997
11,PAYMENT,1270.39,C2100078713,0.0,0.0,M1278564434,0.0,0.0,0.0,0.0,0.0,0.0
11,PAYMENT,21958.74,C699917378,8496.0,0.0,M148647026,0.0,0.0,0.0,0.0,8496.0,0.0
11,CASH_OUT,349301.22,C271262320,20168.0,0.0,C2074285009,272501.0,621802.22,0.0,0.0,20168.0,349301.22
11,CASH_OUT,90692.48,C1991905263,209429.24,118736.76,C942769706,1427118.1,1359581.29,0.0,0.0,90692.48,-67536.81000000006
11,PAYMENT,1455.7,C1622765710,118736.76,117281.06,M166690647,0.0,0.0,0.0,0.0,1455.699999999997,0.0
11,CASH_IN,23081.14,C1075770552,35736.0,58817.14,C2053317346,24483.11,1401.97,0.0,0.0,-23081.14,-23081.14
11,PAYMENT,18226.8,C1727876643,55517.0,37290.2,M1298890610,0.0,0.0,0.0,0.0,18226.800000000003,0.0
11,CASH_IN,69022.19,C1066185807,195358.0,264380.19,C334294637,2392764.23,2323742.04,0.0,0.0,-69022.19,-69022.18999999994
11,CASH_OUT,18347.92,C142621746,22554.0,4206.08,C1369248292,1232245.11,1250593.03,0.0,0.0,18347.92,18347.919999999925
11,TRANSFER,740564.08,C75560791,471841.34,0.0,C2121610577,604914.23,1230319.28,0.0,0.0,471841.34,625405.05
11,CASH_OUT,61042.26,C310806618,0.0,0.0,C1097476560,540489.14,601531.4,0.0,0.0,0.0,61042.26000000001
11,CASH_IN,138013.92,C1223850121,5042.0,143055.92,C908043384,1556902.75,1700081.58,0.0,0.0,-138013.92,143178.83000000007
11,CASH_OUT,403458.82,C1092267017,143055.92,0.0,C834002408,1931214.71,2580174.95,0.0,0.0,143055.92,648960.2400000002
11,CASH_OUT,193052.79,C1109643570,0.0,0.0,C1219538254,239035.66,432088.45,0.0,0.0,0.0,193052.79
11,CASH_OUT,351636.03,C1681999220,53201.82,0.0,C1403904037,223423.31,575059.34,0.0,0.0,53201.82,351636.02999999997
11,TRANSFER,2696247.25,C1059872581,0.0,0.0,C679235222,7060675.5,9558268.86,0.0,0.0,0.0,2497593.3599999994
11,CASH_IN,45479.62,C734189133,599530.0,645009.62,C1339970113,498523.01,970541.85,0.0,0.0,-45479.619999999995,472018.83999999997
11,CASH_OUT,214178.14,C1999910982,18721.0,0.0,C1147349111,0.0,711351.97,0.0,0.0,18721.0,711351.97
11,CASH_IN,113482.25,C431012145,55692.0,169174.25,C1517962688,222630.72,180029.47,0.0,0.0,-113482.25,-42601.25
11,PAYMENT,30029.3,C1153108789,169174.25,139144.95,M2046217553,0.0,0.0,0.0,0.0,30029.29999999999,0.0
11,PAYMENT,1716.65,C802569249,20420.0,18703.35,M867394011,0.0,0.0,0.0,0.0,1716.6500000000015,0.0
11,CASH_OUT,330212.67,C801977915,33400.0,0.0,C1537764518,0.0,330212.67,0.0,0.0,33400.0,330212.67
11,PAYMENT,981.92,C1621027542,69759.0,68777.08,M2125985232,0.0,0.0,0.0,0.0,981.9199999999983,0.0
11,PAYMENT,2862.33,C1445129828,68777.08,65914.75,M270034549,0.0,0.0,0.0,0.0,2862.3300000000017,0.0
11,PAYMENT,30362.36,C130541306,65914.75,35552.4,M1184864935,0.0,0.0,0.0,0.0,30362.35,0.0
11,PAYMENT,14959.18,C118431198,35552.4,20593.21,M1417148548,0.0,0.0,0.0,0.0,14959.190000000002,0.0
11,PAYMENT,19997.97,C1816081606,20593.21,595.25,M1448067396,0.0,0.0,0.0,0.0,19997.96,0.0
11,PAYMENT,4423.41,C701618110,595.25,0.0,M1116318168,0.0,0.0,0.0,0.0,595.25,0.0
11,PAYMENT,22653.03,C1459960907,0.0,0.0,M2145948174,0.0,0.0,0.0,0.0,0.0,0.0
11,PAYMENT,10286.43,C1487128170,72442.0,62155.57,M1466659791,0.0,0.0,0.0,0.0,10286.43,0.0
11,TRANSFER,2864103.23,C703785485,354978.0,0.0,C2099647578,0.0,2864103.23,0.0,0.0,354978.0,2864103.23
11,CASH_OUT,247696.37,C305227231,23998.0,0.0,C2050426176,6591980.97,6839677.34,0.0,0.0,23998.0,247696.3700000001
11,CASH_OUT,107053.88,C1416061285,11116.0,0.0,C502708869,0.0,206223.16,0.0,0.0,11116.0,206223.16
11,CASH_OUT,93673.6,C1478395181,0.0,0.0,C1480350308,276203.18,369876.78,0.0,0.0,0.0,93673.60000000003
11,PAYMENT,12731.63,C1719840417,33037.0,20305.37,M2130976819,0.0,0.0,0.0,0.0,12731.630000000001,0.0
11,PAYMENT,12865.46,C277289727,719662.7,706797.24,M1008517679,0.0,0.0,0.0,0.0,12865.459999999963,0.0
11,CASH_OUT,63480.63,C1335395499,706797.24,643316.62,C424071733,79916.7,143397.33,0.0,0.0,63480.619999999995,63480.62999999999
11,CASH_OUT,629445.56,C289611987,3429.0,0.0,C360804355,0.0,629445.56,0.0,0.0,3429.0,629445.56
11,PAYMENT,39195.47,C960205030,20399.0,0.0,M1668030548,0.0,0.0,0.0,0.0,20399.0,0.0
11,CASH_OUT,189173.16,C1759137102,1017.0,0.0,C1483338079,1341578.19,1648764.97,0.0,0.0,1017.0,307186.78
11,PAYMENT,8401.34,C1620557118,0.0,0.0,M97430890,0.0,0.0,0.0,0.0,0.0,0.0
11,TRANSFER,2596250.72,C128078599,4669.0,0.0,C248464507,0.0,2596250.72,0.0,0.0,4669.0,2596250.72
11,PAYMENT,14269.77,C1034473088,55384.0,41114.23,M1611397702,0.0,0.0,0.0,0.0,14269.769999999997,0.0
11,TRANSFER,239638.81,C274644688,5178.0,0.0,C1225390660,3075470.37,5323602.01,0.0,0.0,5178.0,2248131.6399999997
11,CASH_IN,463848.09,C99741111,20622.0,484470.09,C1428171686,395306.78,0.0,0.0,0.0,-463848.09,-395306.78
11,CASH_OUT,179906.53,C2119626567,0.0,0.0,C709764807,0.0,179906.53,0.0,0.0,0.0,179906.53
11,CASH_OUT,84437.95,C1093722881,0.0,0.0,C1219369531,14341792.44,14426230.39,0.0,0.0,0.0,84437.95000000112
11,CASH_OUT,200099.86,C612203977,0.0,0.0,C413243528,1657606.93,1857706.79,0.0,0.0,0.0,200099.8600000001
11,CASH_OUT,211638.55,C787194020,0.0,0.0,C626574894,221564.35,433202.89,0.0,0.0,0.0,211638.54
11,CASH_OUT,64592.05,C1737379561,0.0,0.0,C562195832,267798.54,332390.59,0.0,0.0,0.0,64592.05000000005
11,CASH_OUT,182531.89,C559976946,0.0,0.0,C987627244,220839.97,30191.47,0.0,0.0,0.0,-190648.5
11,CASH_OUT,118679.16,C1857827618,0.0,0.0,C523999866,283522.33,402201.49,0.0,0.0,0.0,118679.15999999997
11,CASH_OUT,35835.9,C497111249,0.0,0.0,C1939378466,207397.96,243233.86,0.0,0.0,0.0,35835.899999999994
11,CASH_OUT,214407.46,C147700874,0.0,0.0,C234714194,475190.44,808597.35,0.0,0.0,0.0,333406.91
11,CASH_OUT,56263.94,C755454816,0.0,0.0,C1372520401,3815696.13,3871960.07,0.0,0.0,0.0,56263.939999999944
11,CASH_OUT,55941.64,C581783745,0.0,0.0,C1630700833,209321.5,65138.91,0.0,0.0,0.0,-144182.59
11,CASH_OUT,95362.9,C891141021,0.0,0.0,C819498334,1710906.28,1519585.5,0.0,0.0,0.0,-191320.78000000003
11,CASH_OUT,39738.62,C1347516504,0.0,0.0,C1819259625,161233.73,141306.76,0.0,0.0,0.0,-19926.97
11,CASH_OUT,163664.57,C1205517665,0.0,0.0,C1268403586,442342.56,606007.13,0.0,0.0,0.0,163664.57
11,CASH_OUT,133538.77,C255444483,0.0,0.0,C758750856,699711.07,833249.84,0.0,0.0,0.0,133538.77000000002
11,CASH_OUT,67635.52,C1461732650,0.0,0.0,C309301400,3109449.8,3177085.31,0.0,0.0,0.0,67635.51000000024
11,CASH_OUT,227986.56,C208167982,0.0,0.0,C351654810,2925592.8,3153579.36,0.0,0.0,0.0,227986.56000000006
11,CASH_OUT,63629.53,C516682103,0.0,0.0,C1872946214,152346.81,215976.34,0.0,0.0,0.0,63629.53
11,CASH_OUT,215866.29,C1602430323,0.0,0.0,C1033865573,518127.63,1400583.07,0.0,0.0,0.0,882455.4400000001
11,CASH_OUT,131865.92,C182399676,0.0,0.0,C1880332929,14052395.52,14184261.44,0.0,0.0,0.0,131865.91999999993
11,CASH_OUT,152780.72,C1163488989,0.0,0.0,C1037045436,1881918.36,2203133.95,0.0,0.0,0.0,321215.5900000001
11,CASH_OUT,87039.94,C72908616,0.0,0.0,C750903733,347666.74,434706.69,0.0,0.0,0.0,87039.95000000001
11,CASH_OUT,632757.95,C1119255053,0.0,0.0,C1997221282,9622002.13,10254760.09,0.0,0.0,0.0,632757.959999999
11,CASH_OUT,169070.89,C823130677,0.0,0.0,C1423696633,813603.62,908058.53,0.0,0.0,0.0,94454.91000000003
11,CASH_OUT,42308.7,C1060001103,0.0,0.0,C306206744,11955935.1,13325350.2,0.0,0.0,0.0,1369415.0999999996
11,CASH_OUT,227812.17,C2026622941,0.0,0.0,C938713504,1642714.6,1421335.17,0.0,0.0,0.0,-221379.43000000017
11,CASH_OUT,533703.99,C165459163,0.0,0.0,C1871689990,1331375.21,1865079.2,0.0,0.0,0.0,533703.99
11,CASH_OUT,64694.19,C1196177799,0.0,0.0,C448836837,71382.77,9177.98,0.0,0.0,0.0,-62204.79000000001
11,CASH_OUT,57828.06,C176527372,0.0,0.0,C877362043,3173885.59,3231713.65,0.0,0.0,0.0,57828.060000000056
11,CASH_OUT,285329.87,C739642278,0.0,0.0,C1827786059,1135277.06,1420606.93,0.0,0.0,0.0,285329.8699999999
11,CASH_OUT,129099.14,C1082136723,0.0,0.0,C571989612,456822.37,585921.51,0.0,0.0,0.0,129099.14000000001
11,CASH_OUT,104287.86,C1713799429,0.0,0.0,C837588739,3196478.54,3300766.41,0.0,0.0,0.0,104287.87000000011
11,CASH_OUT,211038.19,C1078272053,0.0,0.0,C1444588937,226234.76,437272.95,0.0,0.0,0.0,211038.19
11,CASH_OUT,341574.72,C1553090720,0.0,0.0,C1201057368,2347998.3,2689573.02,0.0,0.0,0.0,341574.7200000002
11,CASH_OUT,311952.7,C471238433,0.0,0.0,C1046164170,1670225.16,1982177.87,0.0,0.0,0.0,311952.7100000002
11,CASH_OUT,229093.29,C1323963151,0.0,0.0,C463731556,803389.54,1032482.82,0.0,0.0,0.0,229093.2799999999
11,CASH_OUT,123576.62,C659019375,0.0,0.0,C1885272526,389169.6,614010.76,0.0,0.0,0.0,224841.16000000003
11,CASH_OUT,380056.99,C1767791983,0.0,0.0,C1137247436,643110.06,1023167.05,0.0,0.0,0.0,380056.99
11,CASH_OUT,298440.61,C1096413418,0.0,0.0,C127029244,859007.47,1157448.07,0.0,0.0,0.0,298440.6000000001
11,CASH_OUT,138964.65,C1597366693,0.0,0.0,C405881980,5700777.31,5839741.97,0.0,0.0,0.0,138964.66000000015
11,CASH_OUT,87217.07,C1180217474,0.0,0.0,C1956001257,412701.06,906606.14,0.0,0.0,0.0,493905.08
11,CASH_OUT,144455.02,C1568028675,0.0,0.0,C1360092022,375837.57,520292.59,0.0,0.0,0.0,144455.02000000002
11,CASH_OUT,462451.1,C1395019239,0.0,0.0,C1572112586,3025480.06,3487931.15,0.0,0.0,0.0,462451.08999999985
11,CASH_OUT,175875.72,C602842863,0.0,0.0,C615345603,411456.4,587332.11,0.0,0.0,0.0,175875.70999999996
11,CASH_OUT,9474.97,C540139184,0.0,0.0,C403147759,433671.87,443146.84,0.0,0.0,0.0,9474.97000000003
11,CASH_OUT,439735.43,C1282100373,0.0,0.0,C1006094903,702263.69,1141999.11,0.0,0.0,0.0,439735.42000000016
11,CASH_OUT,325728.55,C767781258,0.0,0.0,C1550631478,559800.61,1213685.98,0.0,0.0,0.0,653885.37
11,CASH_OUT,169943.98,C2068605699,0.0,0.0,C2115178036,11694152.43,12396405.56,0.0,0.0,0.0,702253.1300000008
11,CASH_OUT,115828.39,C1428618884,0.0,0.0,C1997490429,1020009.35,1545566.61,0.0,0.0,0.0,525557.2600000001
11,CASH_OUT,63692.61,C1136594769,0.0,0.0,C1759194460,215154.84,278847.45,0.0,0.0,0.0,63692.610000000015
11,CASH_OUT,105317.63,C1963372949,0.0,0.0,C1649563001,808270.76,913588.39,0.0,0.0,0.0,105317.63
11,CASH_OUT,157455.54,C1829427269,0.0,0.0,C399685190,897450.05,901918.22,0.0,0.0,0.0,4468.1699999999255
11,CASH_OUT,17188.3,C255515070,0.0,0.0,C1510475993,17787.46,34975.76,0.0,0.0,0.0,17188.300000000003
11,CASH_OUT,152846.73,C876907151,0.0,0.0,C1890258988,1292572.43,1445419.16,0.0,0.0,0.0,152846.72999999998
11,CASH_OUT,136857.51,C1955471243,0.0,0.0,C794436545,1150346.96,1287204.48,0.0,0.0,0.0,136857.52000000002
11,CASH_OUT,68963.1,C1333602735,0.0,0.0,C2018250155,703811.03,772774.13,0.0,0.0,0.0,68963.09999999998
11,CASH_OUT,123068.67,C382992087,1600945.0,1477876.34,C506581729,0.0,123068.67,0.0,0.0,123068.65999999992,123068.67
11,CASH_OUT,514064.16,C114499184,1477876.34,963812.18,C461640598,14221802.65,15142448.5,0.0,0.0,514064.16000000003,920645.8499999996
11,CASH_OUT,154787.44,C44378982,41617.0,0.0,C591953123,0.0,154787.44,0.0,0.0,41617.0,154787.44
11,CASH_IN,499493.33,C607341260,19846.0,519339.33,C1010977736,0.0,0.0,0.0,0.0,-499493.33,0.0
11,PAYMENT,35946.15,C765410779,61393.0,25446.85,M857835142,0.0,0.0,0.0,0.0,35946.15,0.0
11,CASH_OUT,565352.38,C418674079,11599.0,0.0,C298222185,2216710.57,2782062.96,0.0,0.0,11599.0,565352.3900000001
11,CASH_IN,236621.99,C649013607,0.0,236621.99,C117162427,534088.95,297466.95,0.0,0.0,-236621.99,-236621.99999999994
11,TRANSFER,60114.65,C1913301388,236621.99,176507.34,C1567987890,316324.55,0.0,0.0,0.0,60114.649999999994,-316324.55
11,TRANSFER,229848.92,C1302332669,176507.34,0.0,C1225366033,706519.3,1457727.69,0.0,0.0,176507.34,751208.3899999999
11,TRANSFER,314808.13,C1992542299,0.0,0.0,C241328157,950979.84,1265787.97,0.0,0.0,0.0,314808.13
11,TRANSFER,733578.14,C704127989,0.0,0.0,C1484619010,10835038.25,11568616.39,0.0,0.0,0.0,733578.1400000006
11,TRANSFER,49686.04,C244951439,0.0,0.0,C499085946,1000853.35,920346.52,0.0,0.0,0.0,-80506.82999999996
11,TRANSFER,692881.79,C1137951565,0.0,0.0,C1218365329,3052725.01,4191653.05,0.0,0.0,0.0,1138928.04
11,TRANSFER,239589.8,C733629052,0.0,0.0,C1599334040,1466186.18,1705775.98,0.0,0.0,0.0,239589.80000000005
11,TRANSFER,177720.85,C1135944565,0.0,0.0,C1076035314,940923.89,1140934.55,0.0,0.0,0.0,200010.66000000003
11,TRANSFER,990915.28,C10698589,0.0,0.0,C1137805002,2593781.77,3584697.05,0.0,0.0,0.0,990915.2799999998
11,TRANSFER,447325.23,C1563909551,0.0,0.0,C681419196,2264662.4,2711987.63,0.0,0.0,0.0,447325.23
11,TRANSFER,39052.41,C606541279,0.0,0.0,C1132974884,280635.14,319687.55,0.0,0.0,0.0,39052.409999999974
11,TRANSFER,219938.77,C1323508901,0.0,0.0,C1276424637,1469219.26,1689158.03,0.0,0.0,0.0,219938.77000000002
11,TRANSFER,1021504.69,C1470346227,0.0,0.0,C1262475396,1590607.98,2612112.67,0.0,0.0,0.0,1021504.69
11,TRANSFER,25602.93,C815683213,0.0,0.0,C1566345583,192835.61,218438.55,0.0,0.0,0.0,25602.940000000002
11,CASH_OUT,136685.84,C747320492,15216.0,0.0,C1643675474,837416.57,974102.41,0.0,0.0,15216.0,136685.84000000008
11,TRANSFER,1804501.01,C2073750420,611945.0,0.0,C2081595126,0.0,1723178.44,0.0,0.0,611945.0,1723178.44
11,CASH_OUT,482059.32,C829223743,0.0,0.0,C1928332904,1537301.56,2019360.88,0.0,0.0,0.0,482059.31999999983
11,CASH_OUT,321735.39,C1938092449,0.0,0.0,C1173060930,387682.04,709417.43,0.0,0.0,0.0,321735.3900000001
11,CASH_OUT,119838.96,C106923305,0.0,0.0,C675358222,493761.24,613600.2,0.0,0.0,0.0,119838.95999999996
11,CASH_OUT,152660.0,C708122685,0.0,0.0,C1232088827,157086.78,309746.78,0.0,0.0,0.0,152660.00000000003
11,CASH_OUT,5712.02,C2081874767,0.0,0.0,C1547931020,138531.06,258614.66,0.0,0.0,0.0,120083.6
11,CASH_OUT,277064.15,C676007061,0.0,0.0,C54239331,819860.99,1096925.14,0.0,0.0,0.0,277064.1499999999
11,CASH_OUT,198911.66,C1380426360,0.0,0.0,C974825713,1677302.85,1876214.51,0.0,0.0,0.0,198911.65999999992
11,CASH_OUT,169467.57,C1345436925,0.0,0.0,C1722902384,2124309.01,2406567.19,0.0,0.0,0.0,282258.18000000017
11,CASH_OUT,48402.72,C460726575,0.0,0.0,C891011457,160710.16,354354.53,0.0,0.0,0.0,193644.37000000002
11,CASH_OUT,244218.13,C1806281072,0.0,0.0,C2024377835,2806427.8,3618770.92,0.0,0.0,0.0,812343.1200000001
11,CASH_OUT,40600.69,C68321823,0.0,0.0,C981765041,49355.88,89956.58,0.0,0.0,0.0,40600.700000000004
11,CASH_OUT,35432.55,C1494810676,0.0,0.0,C387569819,81804.62,117237.17,0.0,0.0,0.0,35432.55
11,CASH_OUT,276535.91,C1942764897,0.0,0.0,C2120528456,1232240.47,1508776.38,0.0,0.0,0.0,276535.9099999999
11,CASH_OUT,41713.08,C1435039809,0.0,0.0,C1739627024,732459.81,774172.89,0.0,0.0,0.0,41713.07999999996
11,CASH_OUT,177885.18,C1159371413,0.0,0.0,C1885389259,424244.03,2223642.06,0.0,0.0,0.0,1799398.03
11,CASH_OUT,101099.01,C1410542242,0.0,0.0,C222581384,867798.69,968897.69,0.0,0.0,0.0,101099.0
